PERMIT_TYPE,APP_ID,WDID,STATUS,NOI_PROCESSED_DATE,REGION_BOARD,COUNTY,OPERATOR_NAME,FACILITY_NAME,FACILITY_ADDRESS,FACILITY_CITY,FACILITY_STATE,FACILITY_ZIP,FACILITY_LATITUDE,FACILITY_LONGITUDE,FACILITY_COUNTY,FACILITY_CONTACT_FIRST_NAME,FACILITY_CONTACT_LAST_NAME,FACILITY_PHONE,FACILITY_TOTAL_SIZE,FACILITY_TOTAL_SIZE_UNIT,PRIMARY_SIC
Industrial,563464,4 19I030345,Active,2023-09-01,4,Los Angeles,Research Tool & Die Works,Research Tool & Die Works,17124 Keegan Ave,Carson,Ca,90746,33.87606,-118.25165,Los Angeles,Charles,Huard,310-639-5722,103620.0,Sqft,"3469-Metal Stamping, Nec"
Industrial,563468,4 19Nec012445,Active,2023-07-20,4,Los Angeles,Di Stefano Cheese Co,Di Stefano Cheese Co,1485 E 3Rd St,Pomona,Ca,91766,34.05786,-117.72648,Los Angeles,Raffaele,Bruno,909-865-8301,30000.0,Sqft,"2022-Natural, Processed, And Imitation Cheese"
Industrial,563565,4 19Nec012567,Active,2023-08-22,4,Los Angeles,Dagata Products,Dagata Products,359 W Bonita Ave,Pomona,Ca,91767,34.09864,-117.75555,Los Angeles,Daniel,Dagata,909-596-6443,10000.0,Sqft,"3599-Industrial And Commercial Machinery And Equipment, Nec"
Industrial,563609,4 19Nec012441,Active,2023-07-20,4,Los Angeles,Turner Fiberfill Inc,Turner Fiberfill Inc,1600 Date Street,Montebello,Ca,90640,33.99416,-118.12772,Los Angeles,Michael,Turner,818-606-0658,32200.0,Sqft,"2299-Textile Goods, Nec"
Industrial,563624,4 19In607819,Noi Required,2023-07-18,4,Los Angeles,Jorge Chamu,Chamu Pallets,8110 Marbrisa Ave.,Huntington Park,Ca,90255,33.96549,-118.23126,Los Angeles,Jorge,Chamu,310-769-6294,122.0,Unknown,2448-Wood Pallets And Skids
Industrial,563625,4 19In607820,Noi Required,2023-07-18,4,Los Angeles,Aldo Y Torres,Union Batteries Inc,8103 Marbrisa Ave,Huntington Park,Ca,90255,34.06586,-118.21922,Los Angeles,Unknown,Unknown,323-484-9518,122.0,Unknown,Unknown
Industrial,563634,4 19Nec012461,Active,2023-07-26,4,Los Angeles,Hartwick Combustion Technologies,Hartwick Combustion Technologies,3533 San Gabriel River Parkway,Industry,Ca,90601,34.0164,-118.05655,Los Angeles,Andrea,Hartwick,562-922-8300,51386.0,Sqft,"3599-Industrial And Commercial Machinery And Equipment, Nec"
Industrial,563671,6B19Nec012449,Active,2023-07-24,6B,Los Angeles,Spingarage Llc,Spingarage Llc,43424 Copeland Circle,Lancaster,Ca,93535,34.67204,-118.12493,Los Angeles,Andrew,Angellotti,810-358-0475,2500.0,Sqft,"3679-Electronic Components, Nec"
Industrial,563674,4 19In607829,Noi Required,2023-07-20,4,Los Angeles,Guy Hadad,Mgm Granite And Marble,6871 Beck Avenue,North Hollywood,Ca,91605,34.06586,-118.21922,Los Angeles,Guy,Hadad,818-633-5270,122.0,Unknown,Unknown
Industrial,563677,6B19Nec012469,Active,2023-07-28,6B,Los Angeles,Mh Aviation Inc,Mh Aviation Inc,4651 William J Barnes Ave,Lancaster,Ca,93536,34.73872,-118.21449,Los Angeles,Arminta,Bishop,661-948-7779,9640.0,Sqft,3721-Aircraft
Industrial,563680,4 19Nec012462,Active,2023-07-26,4,Los Angeles,Sierras Welding,Sierras Welding,13015 E Los Nietos Rd,Santa Fe Springs,Ca,90676,33.94637,-118.05269,Los Angeles,Juan,Sierra,562-906-1976,1600.0,Sqft,"3442-Metal Doors, Sash, Frames, Molding, And Trim Manufacturing"
Industrial,563712,4 19In607831,Undetermined,2023-07-20,4,Los Angeles,Tyler Randall,Rent A Bin,20833 Santa Clara Street,Santa Clarita,Ca,91351,34.06586,-118.21922,Los Angeles,Tyler,Randall,661-250-5333,122.0,Unknown,Unknown
Industrial,563744,4 19Nec012537,Active,2023-08-15,4,Los Angeles,Mee Industries Inc,Mee Industries Inc,16021 Adelante Street,Ibis,Ca,000Ca,34.12693,-117.92981,Los Angeles,Tina,Lam,626-359-4550,35000.0,Sqft,3585-Air-Conditioning And Warm Air Heating Equipment And Commercial And Industrial Refrigeration Equipment
Industrial,563759,4 19Nec012491,Active,2023-08-01,4,Los Angeles,Western Fibre Products,Western Fibre Products,10924 Vulcan Street,South Gate,Ca,90280,33.92918,-118.1666,Los Angeles,Lynne,Guida,562-861-6665,7280.0,Sqft,"3728-Aircraft Parts And Auxiliary Equipment, Nec"
Industrial,563796,4 19Nec012572,Active,2023-08-22,4,Los Angeles,Add Distribution,Add Distribution,4741 Durfee Ave,Pico Rivera,Ca,90660,34.00362,-118.0798,Los Angeles,Frank,Rivas,562-699-8608,60000.0,Sqft,"3799-Transportation Equipment, Nec"
Industrial,563821,4 19Nec012569,Active,2023-08-22,4,Los Angeles,Jt&T Apparel Inc,Jt&T Apparel Inc,2652 Gundry Ave,Signal Hill,Ca,90755,33.80551,-118.17377,Los Angeles,Visoth,Hour,562-233-9195,3040.0,Sqft,"2389-Apparel And Accessories, Nec"
Industrial,563829,4 19I030355,Active,2023-09-06,4,Los Angeles,Amazon Com Services Llc,Amazon Com Services Llc Chatsworth6,9153 And 9155 Winnetka Avenue,Chatsworth,Ca,91311,34.236822,-118.57125,Los Angeles,Belinda,Mcdowell,800-575-0171,9.5,Acres,4225-General Warehousing And Storage
Industrial,563856,4 19I030306,Active,2023-08-04,4,Los Angeles,Magnetic Component Engineering,Magnetic Component Engineering,2830 Lomita Blvd,Torrance,Ca,90505,33.80937,-118.33799,Los Angeles,Richard,Hernandez,562-712-7747,48250.0,Sqft,"3499-Fabricated Metal Products, Nec"
Industrial,563889,4 19Nec012502,Active,2023-08-04,4,Los Angeles,No Point Pencils Llc,No Point Pencils Llc,9724 Alesia St,South El Monte,Ca,91733,34.04625,-118.05699,Los Angeles,Samuel,Keller,917-923-2449,3000.0,Sqft,"2759-Commercial Printing, Nec"
Industrial,563894,4 19In607833,Noi Required,2023-07-26,4,Los Angeles,Amber Resources,Dion And Sons Inc,1528 W 17Th Street,Long Beach,Ca,90813,34.06586,-118.21922,Los Angeles,Ron,Castillo,562-449-8784,122.0,Unknown,Unknown
Industrial,563922,4 19Nec012616,Active,2023-09-06,4,Los Angeles,Quik Pick Express Llc,Quik Pick Express Llc,1100 De Forest Ave,Long Beach,Ca,90813,33.77994,-118.20374,Los Angeles,Mayra,Menjivar,310-420-9537,800.0,Sqft,4225-General Warehousing And Storage
Industrial,563928,4 19Nec012510,Active,2023-08-07,4,Los Angeles,Lax Freight Delivery Inc,2187 Garfield Ave,2187 Garfield Ave,Commerce,Ca,90255,34.00126,-118.1336,Los Angeles,Oscar,Banderas,323-586-9700,123138.0,Sqft,4214-Local Trucking With Storage
Industrial,563937,4 19I030304,Active,2023-08-03,4,Los Angeles,La Auto Wrecking,La Auto Wrecking,11847 Valley Blvd,El Monte,Ca,91732,34.06454,-118.02139,Los Angeles,William,Sidaros,626-443-3044,24480.0,Sqft,"5015-Motor Vehicle Parts, Used"
Industrial,563954,4 19Nec012549,Active,2023-08-18,4,Los Angeles,Boston Eyes,Boston Eyes,11823 Slauson Avenue Ste 40,Santa Fe Springs,Ca,90670,33.96493,-118.06243,Los Angeles,Nicolas,Araujo,5627890058,1640.0,Sqft,3851-Ophthalmic Goods
Industrial,563955,4 19I030357,Active,2023-09-06,4,Los Angeles,All Star Recycling Center,All Star Recycling Center,12345 Branford St,Sun Valley,Ca,91352,34.24924,-118.402233,Los Angeles,Hambik,Sinanian,818-834-2488,20000.0,Sqft,"5015-Motor Vehicle Parts, Used"
Industrial,564057,4 19Nna002673,Nona Submitted,Unknown,4,Los Angeles,Sysco,Sysco,2380 E 57Th St,Vernon,Ca,90058,33.99024,-118.23064,Los Angeles,Mario,Villalba Flores,224-242-5930,391742.0,Sqft,"5141-Groceries, General Line"
Industrial,564066,6B19Nna002677,No Action Required,2023-08-08,6B,Los Angeles,Juniors Auto Parts And Salvage,Juniors Auto Parts And Salvage,359 W Ave I,Lancaster,Ca,93534,34.70411,-118.13494,Los Angeles,Arthur,Berghoudian,818-767-1175,74466.0,Sqft,"5015-Motor Vehicle Parts, Used"
Industrial,564068,4 19Nec012552,Active,2023-08-18,4,Los Angeles,Amgels Road Inc,Angels Road Inc,5976 Slauson Ave,Commerce,Ca,90040,33.98474,-118.15761,Los Angeles,Edgar,Avagyan,919-205-5555,20000.0,Sqft,4225-General Warehousing And Storage
Industrial,564078,6B19Nec012576,Active,2023-08-22,6B,Los Angeles,Palmdale Recycling,Palmdale Recycling,38022 Sierra Hwy,Palmdale,Ca,93550,34.57329,-118.11529,Los Angeles,David,Hessing,661-273-4825,0.52,Acres,5093-Scrap And Waste Materials
Industrial,564171,4 19Nec012644,Active,2023-09-19,4,Los Angeles,Amazon Com Services Llc,Amazon Com Services Llc Dla8 P1,12410 Wilkie Avenue,Hawthorne,Ca,90250,33.918449,-118.323595,Los Angeles,Rose,Salazar,800-575-0171,2.0,Acres,4225-General Warehousing And Storage
Industrial,564192,4 19Nec012580,Active,2023-08-22,4,Los Angeles,Kuehne Nagel Inc,Kuehne Nagel Inc,20000 S Western Ave,Torrance,Ca,90501,33.84994,-118.30606,Los Angeles,Carlos,Rectoran,3109383831,150000.0,Sqft,"4213-Trucking, Except Local"
Industrial,564230,4 19I030738,Active,2024-07-01,4,Los Angeles,Southern Counties Express Inc,Southern Counties Express,575 E Weber Ave,Compton,Ca,90222,33.92115,-118.2194,Los Angeles,Phil,Canaday,310-900-2163,8.3,Acres,"4213-Trucking, Except Local"
Industrial,564230,4 19Nec013054,Terminated,2024-02-12,4,Los Angeles,Southern Counties Express Inc,Southern Counties Express,575 E Weber Ave,Compton,Ca,90222,33.92115,-118.2194,Los Angeles,Phil,Canaday,310-900-2163,8.3,Acres,"4213-Trucking, Except Local"
Industrial,564279,4 19Nec012588,Active,2023-08-28,4,Los Angeles,Kathleen Nguyen,Kathleen Nguyen,2941 East 69Th Street,Long Beach,Ca,90805,33.8804,-118.15791,Los Angeles,Kathleen,Nguyen,562-790-8086,6075.0,Sqft,"3677-Electronic Coils, Transformers, And Other Inductors"
Industrial,564314,4 19Nec012645,Active,2023-09-19,4,Los Angeles,Amazon Com Services Llc,Amazon Com Services Llc Dlx1 P2,10513 Hathaway Drive,Santa Fe Springs,Ca,90670,33.937249,-118.07935,Los Angeles,Rose,Salazar,800-575-0171,2.6,Acres,4225-General Warehousing And Storage
Industrial,564349,4 19Nec012586,Active,2023-08-28,4,Los Angeles,Container Freight Transportation,Container Freight Transportation,6150 N Paramount Blvd,Long Beach,Ca,90805,33.86644,-118.15946,Los Angeles,Kent,Prokop,562-220-2433,13.0,Acres,4212-Local Trucking Without Storage
Industrial,564370,4 19I030362,Active,2023-09-11,4,Los Angeles,Los Angeles County Department Of Public Works,Brackett Field Airport,1615 Mckinley Avenue,La Verne,Ca,91750,34.09025,-117.78447,Los Angeles,David,Price,909-593-1395,270.0,Acres,"4581-Airports, Flying Fields, And Airport Terminal Services"
Industrial,564371,6B19I030364,Active,2023-09-11,6B,Los Angeles,Los Angeles County Department Of Public Works,William J Fox Airfield,4725 William J Barnes Avenue,Lancaster,Ca,93536,34.73886,-118.21614,Los Angeles,Samuel,Maghakian,626-228-9362,850.0,Acres,"4581-Airports, Flying Fields, And Airport Terminal Services"
Industrial,564372,4 19I030366,Active,2023-09-11,4,Los Angeles,Los Angeles County Department Of Public Works,Compton Woodley Airport,901 W Alondra Blvd,Compton,Ca,90220,33.88522,-118.29151,Los Angeles,Latanya,Collier,626-361-1800,77.0,Acres,"4581-Airports, Flying Fields, And Airport Terminal Services"
Industrial,564376,4 19I030363,Active,2023-09-11,4,Los Angeles,Los Angeles County Department Of Public Works,Whiteman Airport,10000 Airpark Way,Pacoima,Ca,91331,34.26002,-118.41179,Los Angeles,Alvaro,Escobedo,626-614-4196,187.0,Acres,"4581-Airports, Flying Fields, And Airport Terminal Services"
Industrial,564390,4 19Nec012597,Active,2023-09-01,4,Los Angeles,Super Dyeing Limited Liability Company,Super Dyeing Limited Liability Corporation,8825 Millergrove Drive,Santa Fe Springs,Ca,90670,33.96227,-118.08139,Los Angeles,Young,Choi,562-692-9500,100000.0,Sqft,"2269-Finishers Of Textiles, Nec"
Industrial,564395,4 19I030365,Active,2023-09-11,4,Los Angeles,Los Angeles County Public Works,San Gabriel Valley Airport,4233 N Santa Anita Avenue,El Monte,Ca,91731,34.1713,-118.03232,Los Angeles,Salvador,Eulloqui,626-448-6129,103.0,Acres,"4581-Airports, Flying Fields, And Airport Terminal Services"
Industrial,564479,4 19Nec012658,Active,2023-09-25,4,Los Angeles,Britannia Press Inc,Britannia Press Inc,3652 Eastham Drive,Culver City,Ca,90232,34.02232,-118.37872,Los Angeles,Michael,Bond,310-839-3828,15000.0,Sqft,"2752-Commercial Printing, Lithographic"
Industrial,564539,4 19Nec012546,Terminated,2023-08-18,4,Los Angeles,Clmcaliforniadesigncorp,Clmcaliforniadesigncorp,6330 South Alameda Street,Huntington Park,Ca,90255,33.98248,-118.23642,Los Angeles,Tacho,Gutierrez,323-583-1454,20000.0,Sqft,"2759-Commercial Printing, Nec"
Industrial,564540,4 19Nec012624,Active,2023-09-11,4,Los Angeles,Insight Shipping Inc,Insight Shipping Inc,9719 Santa Fe Springs Rd,Santa Fe Springs,Ca,90670,33.95033,-118.06018,Los Angeles,Jin,Seon  Hong,562-484-1951,129835.0,Sqft,4225-General Warehousing And Storage
Industrial,564565,4 19I030329,Active,2023-08-21,4,Los Angeles,Ss Auto Wrecking,Ss Auto Wrecking,1729 Newton St,Los Angeles,Ca,90021,34.02518,-118.24041,Los Angeles,Robert,Ramirez,323-427-1079,4800.0,Sqft,"5015-Motor Vehicle Parts, Used"
Industrial,564571,4 19In607846,Undetermined,2023-08-14,4,Los Angeles,Azteca Dye And Laundry Corporation,Azteca Dye And Laundry Corporation,3111 N Alameda Street,Compton,Ca,90222,34.06586,-118.21922,Los Angeles,Monica,Padilla,310-884-9083,122.0,Unknown,Unknown
Industrial,564687,4 19Nec012716,Active,2023-10-12,4,Los Angeles,Valvoline Llc,Vgp Holdings Llc Sorensen Ave,9211 Sorensen Ave,Santa Fe Springs,Ca,90670,33.955,-118.06169,Los Angeles,Richard,Sutkowski,562-906-6205,44149.0,Sqft,4225-General Warehousing And Storage
Industrial,564690,4 19I030336,Active,2023-08-22,4,Los Angeles,Aa Quality Auto Parts Inc,Aa Quality Auto Parts Inc,11134 Tuxford St,Sun Valley,Ca,91352,34.23239,-118.37361,Los Angeles,Afshin,Azmoudeh,818-481-5025,5850.0,Sqft,"5015-Motor Vehicle Parts, Used"
Industrial,564840,4 19Nec012589,Terminated,2023-08-28,4,Los Angeles,Jc Manufacturing Inc,Jc Manufacturing Inc,2055 W Gaylord St,Long Beach,Ca,90813,33.78662,-118.21981,Los Angeles,Karina,Calderon,562-590-7900,3200.0,Sqft,"3599-Industrial And Commercial Machinery And Equipment, Nec"
Industrial,564879,4 19Nna002701,Nona Submitted,2023-08-28,4,Los Angeles,Medresponse,Medresponse,9961 Baldwin Pl,El Monte,Ca,91731,34.07133,-118.05128,Los Angeles,Vadim,Pinsky,310-968-3999,1000.0,Sqft,"4119-Local Passenger Transportation, Nec"
Industrial,564882,4 19Nec012556,Active,2023-08-21,4,Los Angeles,Delta Elevator Co Inc,Delta Elevator Co Inc,13150 Arctic Circle,Santa Fe Springs,Ca,90670,33.89313,-118.05115,Los Angeles,Preston,Peterson,562-630-5311,0.5,Acres,3534-Elevators And Moving Stairways
Industrial,564886,4 19In607847,Noi Required,2023-08-18,4,Los Angeles,Royal White Cement,Royal White Cement,645 North Pioneer Avenue,Wilmington,Ca,90744,34.06586,-118.21922,Los Angeles,Johnny,Lutfallah,818-303-4767,122.0,Unknown,Unknown
Industrial,564902,4 19Nec012606,Active,2023-09-01,4,Los Angeles,Master Litho Colors Inc,Master Litho Colors Inc,2236 Tyler Avenue,South El Monte,Ca,91733,34.05543,-118.03526,Los Angeles,Manuel,Gomez,626-448-7614,12500.0,Sqft,"2752-Commercial Printing, Lithographic"
Industrial,564903,4 19Nec012566,Active,2023-08-22,4,Los Angeles,Azteca Dye & Laundry Corporation,Azteca Dye & Laundry Corporation,3111 N Alameda St,Compton,Ca,90222,34.05627,-118.23743,Los Angeles,Monica,Padilla,3237474349,1.91,Acres,"2269-Finishers Of Textiles, Nec"
Industrial,564916,4 19Nec012604,Active,2023-09-01,4,Los Angeles,Manager,Flight Harness Solutions Llc,449 W Allen  Ave Suite 118,San Dimas,Ca,91773,34.11833,-117.81512,Los Angeles,Julie,Phung,626-608-7261,1212.0,Sqft,"3679-Electronic Components, Nec"
Industrial,565189,4 19Nna002695,Nona Submitted,2023-08-24,4,Los Angeles,Kelly Spicers Inc,Kelly Spicers,288 Brea Canyon Rd.,City Of Industry,Ca,91789,34.01571,-117.84136,Los Angeles,Josh,Hellon,562-698-1199,170000.0,Sqft,4214-Local Trucking With Storage
Industrial,565294,4 19Nec012618,Active,2023-09-07,4,Los Angeles,La Home Custom Cabinetry,La Home Custom Cabinetry,115 Explorer St,Pomona,Ca,91768,34.05224,-117.80651,Los Angeles,Haifei,Li,626-501-2879,14596.0,Sqft,2434-Wood Kitchen Cabinets
Industrial,565300,4 19Nna002731,Nona Submitted,2023-10-06,4,Los Angeles,Junction Transfer And Warehousing Llc,Junction Transfer And Warehousing Llc,100 W Victoria St,Long Beach,Ca,90805,33.86306,-118.20204,Los Angeles,Julio,Torres,562-535-3596,188049.0,Sqft,4225-General Warehousing And Storage
Industrial,565381,4 19I030361,Active,2023-09-08,4,Los Angeles,Sv Auto Dismantling,Sv Auto Dismantling,842 Alpha Street,Duarte,Ca,91010,34.1186,-117.98751,Los Angeles,Jorge,Vasquez,626-256-9400,43092.0,Sqft,"5015-Motor Vehicle Parts, Used"
Industrial,565473,4 19Nna002706,Nona Submitted,2023-09-05,4,Los Angeles,Covina Dumpster Rentals,Covina Dumpster Rentals,362 E Benbow St,Covina,Ca,91722,34.0963,-117.88421,Los Angeles,Jonathan,Cardebas,951-348-2095,440.0,Sqft,4212-Local Trucking Without Storage
Industrial,565510,4 19Nec013059,Active,2024-02-12,4,Los Angeles,Ac Global,Ac Global,10630 Santa Fe Ave,South Gate,Ca,90280,33.93845,-118.2229,Los Angeles,Lesley,Cabrera,714-264-4374,5500.0,Sqft,"3999-Manufacturing Industries, Nec"
Industrial,565587,4 19I030348,Active,2023-09-05,4,Los Angeles,Express Disposal,Express Disposal,2221 E Washington Blvd,Los Angeles,Ca,90021,34.019463,-118.232383,Los Angeles,Suzi,Bazon,917-502-7068,2.0,Acres,5093-Scrap And Waste Materials
Industrial,565599,4 19Nec012706,Active,2023-10-10,4,Los Angeles,Steven Label Corp,Steven Label Corp,8771 Sorensen Ave,Santa Fe Springs,Ca,90670,33.96063,-118.06247,Los Angeles,Nathaniel,Shearer,562-236-4711,0.52,Acres,"2759-Commercial Printing, Nec"
Industrial,565622,4 19Nec012643,Active,2023-09-18,4,Los Angeles,3D International,3D International,26321 Ferry Court,Santa Clarita,Ca,91350,34.40952,-118.51003,Los Angeles,Genaro,Levy,6612502020,35000.0,Sqft,"2841-Soaps And Other Detergents, Except Speciality Cleaners"
Industrial,565670,4 19Nec012699,Active,2023-10-03,4,Los Angeles,Printing & Publicity,Printing & Publicity,4935 Firestone Blvd,South Gate,Ca,90280,33.95175,-118.18183,Los Angeles,Jaime,Caceres,323-249-4835,2600.0,Sqft,"2759-Commercial Printing, Nec"
Industrial,565677,4 19Nec012782,Active,2023-11-01,4,Los Angeles,Emgreat Group Inc,Emgreat Group Inc,634 W Broadway,South El Monte,Ca,91733,34.04901,-118.03115,Los Angeles,Jacob,Robertson,530-354-6595,6200.0,Sqft,"3648-Lighting Equipment, Nec"
Industrial,565767,4 19Nec012668,Active,2023-09-28,4,Los Angeles,Olive Ateliers Inc,Olive Ateliers,6371 Randolph St,Commerce,Ca,90040,33.97809,-118.14729,Los Angeles,Ben,Knox,310-745-8075,50000.0,Sqft,4225-General Warehousing And Storage
Industrial,565789,4 19I030389,Active,2023-10-05,4,Los Angeles,Textech Engineered Composites Llc,Textech Engineered Composites Llc,1551 W 139Th Street,Gardena,Ca,90249,33.90713,-118.30552,Los Angeles,Simon,Ricks,310-738-5427,10.0,Acres,"2295-Coated Fabrics, Not Rubberized"
Industrial,565793,6B19Nec012756,Active,2023-10-24,6B,Los Angeles,La Custom Door,La Custom Door,42965 Venture St,Lancaster,Ca,93535,34.66415,-118.12402,Los Angeles,Louis,Bedini,661-726-0867,0.89,Acres,"3442-Metal Doors, Sash, Frames, Molding, And Trim Manufacturing"
Industrial,565795,4 19Nec012640,Active,2023-09-18,4,Los Angeles,Youbar City Of Industry,Youbar City Of Industry,445 Wilson Way,City Of Industry,Ca,91744,34.01704,-117.95721,Los Angeles,Danny,Souphankhaysy,6265371851,2.1,Acres,9999-Nonclassifiable Establishments
Industrial,565796,4 19Nec012621,Active,2023-09-08,4,Los Angeles,M&E Foam,M&E Foam,15535 Minnesota Ave,Paramount,Ca,90221,33.89188,-118.16703,Los Angeles,Manuel,Ramos,562-786-3870,10000.0,Sqft,"3089-Plastics Products, Nec"
Industrial,565799,4 19I030369,Active,2023-09-11,4,Los Angeles,Pixon Sign Inc,Pixon Sign Inc,1260 E Grand Ave,Pomona,Ca,91766,34.04734,-117.73092,Los Angeles,Chenglin,Yu,626-278-9820,173984.0,Sqft,4225-General Warehousing And Storage
Industrial,565820,4 19Nec012635,Active,2023-09-14,4,Los Angeles,Hpc Industrial Powered By Cleanharbors,Hpc Industrial Powered By Cleanharbors,1411 W Gaylord St,Long Beach,Ca,90813,33.78663,-118.21132,Los Angeles,Cesar,Vigil,562-212-5212,39800.0,Sqft,9999-Nonclassifiable Establishments
Industrial,565823,4 19Nec012636,Active,2023-09-14,4,Los Angeles,Carreons,Carreons,8212 Allport Ave,Santa Fe Springs,Ca,90670,33.96772,-118.06452,Los Angeles,Crispin,Carreon,626-824-4659,3000.0,Sqft,3795-Tanks And Tank Components
Industrial,565830,4 19In607854,No Action Required,2023-09-07,4,Los Angeles,Victor Llamas,V  & F Manufacturing,5582 Alhambra Avenue,Los Angeles,Ca,90032,34.06586,-118.21922,Los Angeles,Victor,Llamas,323-517-4001,122.0,Unknown,Unknown
Industrial,565834,4 19I030387,Active,2023-10-03,4,Los Angeles,Vclad Laminates,Decoreative Specialties Irw,4414 Azusa Canyon Road,Irwindale,Ca,91733,34.09332,-117.94039,Los Angeles,Jesus,Rodriguez,626-254-9191,7.57,Acres,2434-Wood Kitchen Cabinets
Industrial,565837,4 19I030388,Active,2023-10-03,4,Los Angeles,Vclad Laminates,Decoreative Specialties Lam,15875 Ornelas Street,Baldwin Park,Ca,91733,34.1104,-117.93461,Los Angeles,Jesus,Rodriguez,626-254-9191,2.16,Acres,2431-Millwork
Industrial,565851,4 19In607856,No Action Required,2023-09-08,4,Los Angeles,Ali Rasmik,Nino Garage Autobody,9601 Glenoaks Boulevard,Sun Valley,Ca,91352,34.06586,-118.21922,Los Angeles,Ali,Rasmik,818-522-8522,122.0,Unknown,Unknown
Industrial,565857,4 19Nec012959,Active,2023-12-27,4,Los Angeles,Oldcastle Infrastructure Inc,Inwesco North,978 W 10Th St,Azusa,Ca,91702,34.13958,-117.92074,Los Angeles,Marco,Aguilar,626-771-5076,0.47,Acres,3441-Fabricated Structural Metal
Industrial,565859,4 19Nec012630,Active,2023-09-12,4,Los Angeles,Desert Rain Tag & Label,Desert Rain Tag & Label,8127 Secura Way,Santa Fe Springs,Ca,90670,33.96695,-118.05753,Los Angeles,Joseph,Flores,562-477-6763,1480.0,Sqft,"2752-Commercial Printing, Lithographic"
